Sample_ID,dataset,coding,backend,steps,hidden,delta,sample 14628,sample 48598,sample 16049,sample 7296,sample 35741,sample 41905,sample 48540,sample 6717,sample 58469,sample 48265,sample 44348,sample 18024,sample 1639,sample 9144,rob. 14628,rob. 48598,rob. 16049,rob. 7296,rob. 35741,rob. 41905,rob. 48540,rob. 6717,rob. 58469,rob. 48265,rob. 44348,rob. 18024,rob. 1639,rob. 9144
06071307,mnist,baseline,z3,5,10,"delta(1,)",10607.922706365585,8880.069851875305,1375.3693134784698,2938.2484867572784,2717.2101361751556,2585.4571125507355,4431.990648508072,890.7327148914337,3257.464718103409,3730.681371450424,6582.764571905136,1461.683779001236,1018.4256348609924,720.2169048786163,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust
08141231,fmnist,latency,z3,5,20,"delta(1,)",10157.657908201218,5369.769214630127,17457.064218997955,19133.82722902298,13577.577548265457,16281.376543045044,8356.11511516571,1829.609189748764,12911.756421804428,3528.8847720623016,19390.542144536972,13449.965780496597,16831.79797053337,4242.078104496002,Robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust
10142024,mnist,latency,milp,7,20,"delta(1,)",4.0678994655609,4.4489870071411,1.3087708950043,2.5032877922058,2.3543267250061,2.2828080654144,2.0274469852448,5.3360018730164,2.1199719905853,2.6447956562042,2.9259698390961,3.6120355129242,1.126659154892,3.1872129440308,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
09121844,mnist,latency,milp,5,20,"delta(3,)",835.6527400016785,633.5865502357483,1676.9188442230225,2572.1572194099426,6055.328743934631,1599.9226486682892,115.0737683773041,6660.002722740173,8480.049938201904,307.7725720405579,1352.726331949234,3138.020843267441,11394.018786907196,9648.63439321518,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Robust
08141411,mnist,latency,np,256,384,"delta(1,)",4.655305624008179,6.026515960693359,3.6750829219818115,5.046955823898315,2.6171491146087646,4.562237501144409,0.003280162811279297,4.680720090866089,3.653500556945801,3.792189121246338,4.021402835845947,3.497711658477783,6.466817378997803,6.1046881675720215,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
09020345,fmnist,latency,milp,5,16,"delta(3,)",1344.290472984314,664.9147808551788,5228.964319944382,1081.7017986774445,4330.958844900131,14452.998621940613,1223.7859766483307,28.5844051837921,9201.797070264816,807.376966714859,10355.300975084305,1636.4313724040985,575.6769499778748,2318.178163766861,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Robust,Robust,Not robust
09121700,mnist,latency,milp,5,20,"delta(1,)",1.5192449092865,1.312620639801,0.9768178462982,1.2629771232605,1.0751459598541,1.0912744998932,1.1982183456421,1.6739192008972,1.776269197464,1.0227162837982,1.8264005184174,0.9702379703522,1.2556836605072,2.4465930461884,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08121117,fmnist,latency,np,8,20,"delta(1,)",0.014475822448730469,0.14655470848083496,0.21960735321044922,0.1834709644317627,0.0011458396911621094,0.22264361381530762,0.20484042167663574,0.0018458366394042969,0.06988239288330078,0.03437376022338867,0.0012516975402832031,0.2312614917755127,0.18726158142089844,0.0014138221740722656,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Not robust,Not robust,Not robust,Robust,Robust,Not robust
08121119,fmnist,latency,np,5,20,"delta(1,)",0.1854565143585205,0.03559064865112305,0.17392873764038086,0.16979265213012695,0.0012249946594238281,0.0012886524200439453,0.16297268867492676,0.0010721683502197266,0.04196739196777344,0.001409769058227539,0.0015044212341308594,0.001245737075805664,0.16820168495178223,0.0010464191436767578,Robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust
08310555,mnist,latency,milp,5,12,"delta(3,)",19.342845916748,201.8538823127747,1864.1056697368622,1009.8371064662933,14.3943710327148,106.4501349925995,88.2830698490143,19538.62888932228,10.23801445961,445.0395593643188,2074.7035863399506,23.303343296051,812.6600887775421,15.970311164856,Robust,Robust,Robust,Not robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Robust,Robust,Not robust,Not robust
08310512,fmnist,latency,milp,5,12,"delta(1,)",5.2708334922791,4.122350692749,2.392849445343,1.3037011623383,5.0142374038696,8.1587138175964,1.8308620452881,12.4126102924347,2.7818846702576,4.3032548427582,2.3882155418396,12.4429507255554,1.7866291999817,2.5164995193481,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
08121246,mnist,latency,np,256,512,"delta(1,)",24.065593481063843,25.625917434692383,17.346406936645508,23.506776094436646,29.22845458984375,16.553302764892578,29.7972252368927,23.985424280166626,31.664265155792236,15.793320417404175,25.086424112319946,20.638317823410034,25.19895362854004,20.872156381607056,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08121048,fmnist,latency,np,5,14,"delta(1,)",0.0009903907775878906,0.0010933876037597656,0.17251873016357422,0.1698603630065918,0.0010058879852294922,0.001562356948852539,0.16346335411071777,0.00139617919921875,0.18697857856750488,0.0009746551513671875,0.0009596347808837891,0.21596789360046387,0.16759014129638672,0.0009355545043945312,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
08110738,fmnist,baseline,z3,6,20,"delta(1,)",inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08141442,mnist,latency,np,256,384,"delta(2,)",1261.2954828739166,2083.3887462615967,1270.1734936237335,1847.1809170246124,1026.8904662132263,1964.9357533454895,0.01344609260559082,1238.7390134334564,1371.687688589096,1450.4252009391785,1334.0582101345062,1309.4930975437164,1911.0564131736755,1591.4699161052704,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
06130704,mnist,latency,z3,5,16,"delta(1,)",15673.949728250504,18289.631128787994,905.8695006370544,15628.572525501251,17281.009723186493,15006.757269859314,981.3826267719269,6816.532527208328,19615.49568605423,881.9302608966827,11232.928394794464,20885.596031188965,11691.392390012741,11460.499078512192,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust
08152154,fmnist,latency,z3,5,14,"delta(1,)",2745.7561826705933,15049.135482788086,2974.443621635437,9144.835705518723,2414.81276512146,3484.3568058013916,11371.254893302917,6506.836717128754,1203.83771443367,1229.4222702980042,7410.5940990448,12202.66994690895,2992.3667047023773,4521.785943508148,Robust,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Robust,Not robust
08310513,mnist,latency,milp,5,12,"delta(2,)",12.2976851463318,10.130268573761,15.7596023082733,9.9048342704773,7.1372604370117,13.61066365242,6.3779680728912,8.0818901062012,11.0886783599854,28.1044673919678,74.3549199104309,77.1024940013885,10.11550116539,11.519807100296,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Not robust,Not robust,Robust,Robust,Not robust,Robust
09011527,mnist,latency,milp,5,16,"delta(2,)",25.5772185325623,87.6653497219086,22.4018063545227,63.6717174053192,46.3147885799408,204.9365553855896,9.3464028835297,428.7718915939331,272.2164933681488,469.4345548152924,34.1072268486023,89.6155343055725,314.4656021595001,47.0518546104431,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Not robust,Not robust,Robust
10171441,fmnist,latency,milp,5,20,"delta(1,)",11.9097368717194,21.5352532863617,20.8141233921051,4.0706746578217,6.7442715167999,15.3306465148926,1.9986310005188,16.7232127189636,4.6990332603455,1.3884961605072,4.5531868934631,24.7115466594696,2.6582562923431,9.6267676353455,Robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust
